day,month,year,x,y,data_source,data_source2,presence_absence,weights
2,5,2015,28.79125,-27.20792,SABAP2,gbifdata,1,0.978650024
2,5,2015,29.54125,-28.62458,SABAP2,gbifdata,1,0.971017521
27,12,2015,30.1562,-26.4355,SABAP2,gbifdata,0,0.873318872
27,12,2015,16.7069,-20.7049,SABAP2,gbifdata,0,0.975389809
27,12,2015,29.0351,-24.9868,SABAP2,gbifdata,0,0.611771902
27,12,2015,32.0155,-25.3865,EBIRD,gbifdata,0,0.643231796
27,12,2015,31.2404,-21.7784,SABAP2,gbifdata,0,0.921831587
27,12,2015,27.9858,-26.7659,Observations,gbifdata,0,0.648673847
29,12,2015,30.3898,-24.8039,SABAP2,gbifdata,0,0.83558624
29,12,2015,27.6951,-25.3357,SABAP2,gbifdata,0,0.510086803
29,12,2015,29.3854,-26.8824,SABAP2,gbifdata,0,0.88672363
29,12,2015,25.1332,-17.3274,SABAP2,gbifdata,0,0.804090982
29,12,2015,26.9308,-21.6496,SABAP2,gbifdata,0,0.983630719
29,12,2015,28.3176,-24.5668,EBIRD,gbifdata,0,0.75739431
1,3,2015,28.7006,-27.6074,EBIRD,gbifdata,0,0.978821733
1,3,2015,28.0939,-28.8248,SABAP2,gbifdata,0,0.980184424
1,3,2015,30.2079,-26.0949,SABAP2,gbifdata,0,0.949499003
1,3,2015,27.8202,-23.928,SABAP2,gbifdata,0,0.978821733
1,3,2015,29.0742,-24.2258,SABAP2,gbifdata,0,0.948704212
1,3,2015,25.76453,-33.69628,EBIRD_AU,gbifdata,1,0.947173059
1,3,2015,31.3814,-28.2612,SABAP2,gbifdata,0,0.890889278
1,3,2015,18.62458,-33.37458,SABAP2,gbifdata,1,0.663373413
1,3,2015,23.45792,-27.45792,SABAP2,gbifdata,1,0.995981353
1,3,2015,25.29125,-17.79125,SABAP2,gbifdata,1,0.768124096
1,3,2015,25.79125,-33.70792,SABAP2,gbifdata,1,0.947173059
1,3,2015,26.70792,-26.95792,SABAP2,gbifdata,1,0.986751861
1,3,2015,27.29125,-25.87458,SABAP2,gbifdata,1,0.800112522
1,3,2015,27.62458,-26.12458,SABAP2,gbifdata,1,0.635866742
1,3,2015,27.95792,-25.04125,SABAP2,gbifdata,1,0.6106896
1,3,2015,28.12458,-26.04125,SABAP2,gbifdata,1,0.611705031
1,3,2015,28.37458,-25.62458,SABAP2,gbifdata,1,0.412602475
1,3,2015,28.54125,-25.04125,SABAP2,gbifdata,1,0.632315705
1,3,2015,28.62458,-25.20792,SABAP2,gbifdata,1,0.622977817
1,3,2015,28.70792,-24.62458,SABAP2,gbifdata,1,0.748739592
1,3,2015,28.79125,-26.54125,SABAP2,gbifdata,1,0.776121202
1,3,2015,28.79125,-26.45792,SABAP2,gbifdata,1,0.681334673
1,3,2015,28.79125,-26.37458,SABAP2,gbifdata,1,0.681334673
1,3,2015,28.95792,-28.70792,SABAP2,gbifdata,1,0.95590741
1,3,2015,30.20792,-23.12458,SABAP2,gbifdata,1,0.956424482
1,3,2015,30.45792,-29.62458,SABAP2,gbifdata,1,0.80774795
1,3,2015,31.04125,-22.70792,SABAP2,gbifdata,1,0.919555634
1,3,2015,31.45792,-23.54125,SABAP2,gbifdata,1,0.853971323
1,3,2015,31.87458,-18.04125,SABAP2,gbifdata,1,0.98794406
1,3,2015,26.3337,-28.4141,SABAP2,gbifdata,0,0.987167123
1,3,2015,31.89383,-27.39667,EBIRD,gbifdata,1,0.868720093
1,3,2015,29.101,-25.534,SABAP2,gbifdata,0,0.682151905
1,3,2015,24.0857,-28.3648,SABAP2,gbifdata,0,0.993672458
7,1,2015,29.44732,-25.80355,EBIRD,gbifdata,1,0.74162289
7,1,2015,22.54125,-28.12458,SABAP2,gbifdata,1,0.997463787
7,1,2015,24.79125,-31.62458,SABAP2,gbifdata,1,0.98123657
7,1,2015,26.29125,-26.70792,SABAP2,gbifdata,1,0.981514226
7,1,2015,26.54125,-26.70792,SABAP2,gbifdata,1,0.984536248
7,1,2015,26.87458,-25.70792,SABAP2,gbifdata,1,0.927085678
7,1,2015,27.79125,-26.95792,SABAP2,gbifdata,1,0.822844719
7,1,2015,27.79125,-26.87458,SABAP2,gbifdata,1,0.822844719
7,1,2015,27.79125,-26.79125,SABAP2,gbifdata,1,0.706250281
7,1,2015,28.29125,-28.29125,SABAP2,gbifdata,1,0.977415207
7,1,2015,28.54125,-26.37458,SABAP2,gbifdata,1,0.578932326
7,1,2015,29.29125,-23.54125,SABAP2,gbifdata,1,0.925076354
7,1,2015,29.37458,-26.70792,SABAP2,gbifdata,1,0.876772223
7,1,2015,29.45792,-26.79125,SABAP2,gbifdata,1,0.879002202
7,1,2015,29.45792,-25.79125,SABAP2,gbifdata,1,0.74162289
7,1,2015,29.54125,-27.70792,SABAP2,gbifdata,1,0.90543321
7,1,2015,29.62458,-27.70792,SABAP2,gbifdata,1,0.913621026
7,1,2015,29.62458,-27.62458,SABAP2,gbifdata,1,0.906358222
7,1,2015,30.04125,-29.62458,SABAP2,gbifdata,1,0.758800836
7,1,2015,31.29125,-24.20792,SABAP2,gbifdata,1,0.742017521
7,1,2015,25.4641,-25.2228,SABAP2,gbifdata,0,0.972489487
7,1,2015,19.144,-29.7831,SABAP2,gbifdata,0,0.992380646
7,1,2015,25.792,-33.1592,EBIRD_AU,gbifdata,0,0.942073043
7,1,2015,27.1404,-25.9728,EBIRD_AU,gbifdata,0,0.784774634
7,1,2015,29.8335,-25.0143,SABAP2,gbifdata,0,0.884287703
7,1,2015,27.08817,-25.28195,EBIRD,gbifdata,1,0.83378878
7,1,2015,28.5706,-29.833,EBIRD,gbifdata,0,0.909680919
14,6,2015,14.7932,-20.4046,SABAP2,gbifdata,0,0.995274072
14,6,2015,15.8558,-22.2674,SABAP2,gbifdata,0,0.986497348
14,6,2015,20.95792,-28.70792,SABAP2,gbifdata,1,0.986612167
14,6,2015,25.45792,-31.87458,SABAP2,gbifdata,1,0.983057386
14,6,2015,23.8866,-30.6036,SABAP2,gbifdata,0,0.998714033
14,6,2015,24.6016,-33.8974,SABAP2,gbifdata,0,0.947094519
14,6,2015,31.368,-23.1152,SABAP2,gbifdata,0,0.888327552
14,6,2015,29.6688,-27.3793,SABAP2,gbifdata,0,0.977904758
6,4,2015,16.62458,-20.37458,SABAP2,gbifdata,1,0.979906767
6,4,2015,23.37458,-30.04125,SABAP2,gbifdata,1,0.994552501
6,4,2015,24.95792,-31.54125,SABAP2,gbifdata,1,0.98969887
6,4,2015,26.87458,-26.95792,SABAP2,gbifdata,1,0.985718349
6,4,2015,26.95792,-32.12458,SABAP2,gbifdata,1,0.998782924
6,4,2015,27.45792,-25.87458,SABAP2,gbifdata,1,0.761646038
6,4,2015,27.79125,-26.87458,SABAP2,gbifdata,1,0.846688635
6,4,2015,28.37458,-25.62458,SABAP2,gbifdata,1,0.605754702
6,4,2015,28.45792,-25.95792,SABAP2,gbifdata,1,0.627581096
6,4,2015,28.45792,-25.62458,SABAP2,gbifdata,1,0.605754702
6,4,2015,28.45792,-24.29125,SABAP2,gbifdata,1,0.939495258
6,4,2015,28.54125,-24.29125,SABAP2,gbifdata,1,0.942233789
6,4,2015,30.37458,-29.79125,SABAP2,gbifdata,1,0.888362
6,4,2015,30.54125,-29.87458,SABAP2,gbifdata,1,0.886542646
6,4,2015,31.12458,-22.37458,SABAP2,gbifdata,1,0.950097348
6,4,2015,27.2752,-30.1183,SABAP2,gbifdata,0,0.997821
6,4,2015,27.3199,-27.7507,SABAP2,gbifdata,0,0.994315441
6,4,2015,30.5795,-26.1313,EBIRD,gbifdata,0,0.952062016
6,4,2015,26.9729,-27.4612,SABAP2,gbifdata,0,0.984970262
6,4,2015,27.9323,-27.5062,SABAP2,gbifdata,0,0.983107073
6,4,2015,32.4729,-21.2785,SABAP2,gbifdata,0,0.985010448
6,4,2015,29.4337,-25.9663,SABAP2,gbifdata,0,0.936411622
6,4,2015,25.4781,-30.1593,SABAP2,gbifdata,0,0.996479666
6,4,2015,27.0837,-25.725,SABAP2,gbifdata,0,0.941070567
6,4,2015,28.2163,-27.4176,SABAP2,gbifdata,0,0.979156615
6,4,2015,29.4593,-23.4379,EBIRD,gbifdata,0,0.976745427
29,5,2015,23.1599,-28.7075,SABAP2,gbifdata,0,0.998493008
29,5,2015,26.0952,-32.7658,SABAP2,gbifdata,0,0.988908536
29,5,2015,27.7803,-29.5834,SABAP2,gbifdata,0,0.998094014
29,5,2015,28.8624,-27.0498,EBIRD,gbifdata,0,0.966913149
29,5,2015,25.87,-29.9263,SABAP2,gbifdata,0,0.99765579
29,5,2015,27.8121,-26.4564,SABAP2,gbifdata,0,0.749517762
29,5,2015,23.2155,-29.1939,SABAP2,gbifdata,0,0.99857338
29,5,2015,21.20792,-28.54125,SABAP2,gbifdata,1,0.996017074
29,5,2015,25.12458,-28.37458,SABAP2,gbifdata,1,0.997294112
29,5,2015,25.45792,-33.79125,SABAP2,gbifdata,1,0.933202781
7,6,2015,27.7148,-28.0529,SABAP2,gbifdata,0,0.996770469
7,6,2015,17.54125,-22.37458,SABAP2,gbifdata,1,0.960456518
7,6,2015,21.29125,-34.12458,SABAP2,gbifdata,1,0.983907555
7,6,2015,24.45792,-33.29125,SABAP2,gbifdata,1,0.98101413
7,6,2015,26.95792,-32.12458,SABAP2,gbifdata,1,0.998162905
7,6,2015,27.9204,-27.3259,SABAP2,gbifdata,0,0.949964202
7,6,2015,29.6414,-27.9324,SABAP2,gbifdata,0,0.969765166
7,6,2015,19.5012,-32.1218,SABAP2,gbifdata,0,0.980951615
15,1,2015,26.4686,-31.6127,SABAP2,gbifdata,0,0.998585436
15,1,2015,21.04125,-28.04125,SABAP2,gbifdata,1,0.987729733
15,1,2015,24.04125,-18.54125,SABAP2,gbifdata,1,0.924429352
15,1,2015,24.20792,-18.45792,SABAP2,gbifdata,1,0.919234142
15,1,2015,24.87458,-31.70792,SABAP2,gbifdata,1,0.97942453
15,1,2015,24.95792,-31.45792,SABAP2,gbifdata,1,0.983331892
15,1,2015,25.62458,-26.62458,SABAP2,gbifdata,1,0.984875276
15,1,2015,26.12458,-25.04125,SABAP2,gbifdata,1,0.938862996
15,1,2015,26.12458,-24.70792,SABAP2,gbifdata,1,0.975423742
15,1,2015,26.20792,-24.70792,SABAP2,gbifdata,1,0.935570133
15,1,2015,27.87458,-25.95792,SABAP2,gbifdata,1,0.531697798
15,1,2015,28.20792,-26.45792,SABAP2,gbifdata,1,0.565329851
15,1,2015,28.29125,-26.45792,SABAP2,gbifdata,1,0.565329851
15,1,2015,28.45792,-25.62458,SABAP2,gbifdata,1,0.25397846
15,1,2015,28.79125,-22.70792,SABAP2,gbifdata,1,0.963607137
15,1,2015,31.45792,-23.45792,SABAP2,gbifdata,1,0.686143707
15,1,2015,31.45792,-23.37458,SABAP2,gbifdata,1,0.719679312
15,1,2015,21.4334,-29.5283,SABAP2,gbifdata,0,0.997864377
15,1,2015,23.6043,-32.607,SABAP2,gbifdata,0,0.994164925
15,1,2015,24.3071,-18.7762,SABAP2,gbifdata,0,0.934737181
15,1,2015,30.0932,-22.8598,SABAP2,gbifdata,0,0.902798216
15,1,2015,31.0474,-24.0569,SABAP2,gbifdata,0,0.765632535
15,1,2015,26.1041,-23.6675,SABAP2,gbifdata,0,0.99688153
15,1,2015,17.8706,-23.0146,SABAP2,gbifdata,0,0.945943466
15,1,2015,27.84348,-26.08886,EBIRD,gbifdata,1,0.535415207
10,6,2015,27.6203,-23.9751,SABAP2,gbifdata,0,0.985506081
10,6,2015,25.37458,-30.12458,SABAP2,gbifdata,1,0.998285377
10,6,2015,25.2816,-25.9319,SABAP2,gbifdata,0,0.992268124
10,6,2015,23.0022,-33.7455,SABAP2,gbifdata,0,0.932952901
10,6,2015,29.7236,-25.5283,SABAP2,gbifdata,0,0.949981241
10,6,2015,25.2555,-26.4225,SABAP2,gbifdata,0,0.992123453
10,6,2015,20.273,-33.7899,SABAP2,gbifdata,0,0.972369571
10,6,2015,29.8404,-27.2164,SABAP2,gbifdata,0,0.97669185
20,1,2015,28.5746,-26.224,SABAP2,gbifdata,0,0.454316026
20,1,2015,27.8077,-15.5345,SABAP2,gbifdata,0,0.97467105
20,1,2015,31.5728,-27.9605,EBIRD,gbifdata,0,0.618442855
20,1,2015,28.1032,-27.4327,SABAP2,gbifdata,0,0.957522906
20,1,2015,29.0724,-23.01518,EBIRD,gbifdata,1,0.966452339
20,1,2015,20.95792,-27.04125,SABAP2,gbifdata,1,0.98601511
20,1,2015,24.37458,-18.20792,SABAP2,gbifdata,1,0.853902106
20,1,2015,26.12458,-25.04125,SABAP2,gbifdata,1,0.938862996
20,1,2015,27.95792,-25.95792,SABAP2,gbifdata,1,0.447808712
20,1,2015,28.12458,-25.87458,SABAP2,gbifdata,1,0.366996142
20,1,2015,29.12458,-22.95792,SABAP2,gbifdata,1,0.957943032
20,1,2015,29.54125,-27.62458,SABAP2,gbifdata,1,0.90543321
20,1,2015,30.45792,-29.62458,SABAP2,gbifdata,1,0.796861116
20,1,2015,31.20792,-22.37458,SABAP2,gbifdata,1,0.830020254
20,1,2015,31.54125,-24.87458,SABAP2,gbifdata,1,0.536555055
20,1,2015,30.4194,-27.2977,SABAP2,gbifdata,0,0.912627311
20,1,2015,26.7825,-29.8269,SABAP2,gbifdata,0,0.982095387
20,1,2015,25.1482,-33.2391,SABAP2,gbifdata,0,0.958147629
20,1,2015,30.2758,-25.1696,SABAP2,gbifdata,0,0.882655522
20,1,2015,31.739,-23.99965,EBIRD,gbifdata,1,0.716540749
22,6,2015,28.5544,-26.3261,SABAP2,gbifdata,0,0.673471628
22,6,2015,23.7078,-28.0017,SABAP2,gbifdata,0,0.99726732
22,6,2015,20.87458,-28.70792,SABAP2,gbifdata,1,0.984541606
22,6,2015,25.12458,-32.45792,SABAP2,gbifdata,1,0.984032583
22,6,2015,25.12458,-32.37458,SABAP2,gbifdata,1,0.984032583
22,6,2015,20.19759,-33.75038,Observations,gbifdata,1,0.968413438
22,6,2015,29.6524,-27.7611,SABAP2,gbifdata,0,0.976659701
28,5,2015,26.9413,-25.2903,SABAP2,gbifdata,0,0.921409886
28,5,2015,31.2751,-27.3268,SABAP2,gbifdata,0,0.963325221
28,5,2015,29.0581,-23.7604,SABAP2,gbifdata,0,0.953955248
28,5,2015,29.9261,-24.905,SABAP2,gbifdata,0,0.959170551
28,5,2015,23.4923,-30.8528,SABAP2,gbifdata,0,0.99801077
28,5,2015,25.8568,-27.982,SABAP2,gbifdata,0,0.997428066
28,5,2015,17.70792,-22.62458,SABAP2,gbifdata,1,0.969844077
28,5,2015,24.95792,-28.20792,SABAP2,gbifdata,1,0.997572738
28,5,2015,25.04125,-28.20792,SABAP2,gbifdata,1,0.997572738
28,5,2015,25.12458,-28.29125,SABAP2,gbifdata,1,0.997361088
28,5,2015,27.62458,-26.37458,SABAP2,gbifdata,1,0.749517762
28,5,2015,30.195,-27.1507,SABAP2,gbifdata,0,0.973423356
12,2,2015,27.7907,-26.5205,SABAP2,gbifdata,0,0.715417939
12,2,2015,29.2706,-31.349,SABAP2,gbifdata,0,0.983194744
12,2,2015,31.35513,-24.21015,EBIRD,gbifdata,1,0.579842469
12,2,2015,25.79125,-33.70792,SABAP2,gbifdata,1,0.933820929
12,2,2015,25.79125,-29.12458,SABAP2,gbifdata,1,0.968771468
12,2,2015,27.54125,-29.29125,SABAP2,gbifdata,1,0.995354445
12,2,2015,27.62458,-29.45792,SABAP2,gbifdata,1,0.995499116
12,2,2015,28.54125,-25.70792,SABAP2,gbifdata,1,0.371580132
12,2,2015,28.70792,-22.70792,SABAP2,gbifdata,1,0.955601993
12,2,2015,31.54125,-23.70792,SABAP2,gbifdata,1,0.568004501
12,2,2015,31.70792,-24.04125,SABAP2,gbifdata,1,0.532695708
12,2,2015,31.87458,-24.45792,SABAP2,gbifdata,1,0.327037454
12,2,2015,31.95792,-28.29125,SABAP2,gbifdata,1,0.737078283
12,2,2015,31.95792,-24.45792,SABAP2,gbifdata,1,0.229143225
25,1,2015,26.5146,-24.3735,SABAP2,gbifdata,0,0.975807748
25,1,2015,30.6627,-23.8718,SABAP2,gbifdata,0,0.833842308
25,1,2015,31.77735,-24.39424,EBIRD,gbifdata,1,0.506013342
25,1,2015,32.6909,-23.7386,SABAP2,gbifdata,0,0.757595242
25,1,2015,18.62458,-33.37458,SABAP2,gbifdata,1,0.592088892
25,1,2015,22.70792,-33.45792,SABAP2,gbifdata,1,0.92895033
25,1,2015,27.12458,-26.12458,SABAP2,gbifdata,1,0.813403311
25,1,2015,27.12458,-25.45792,SABAP2,gbifdata,1,0.844451583
25,1,2015,27.20792,-26.12458,SABAP2,gbifdata,1,0.812463109
25,1,2015,27.20792,-26.04125,SABAP2,gbifdata,1,0.784774634
25,1,2015,27.20792,-23.54125,SABAP2,gbifdata,1,0.994280127
25,1,2015,27.54125,-24.45792,SABAP2,gbifdata,1,0.824552001
25,1,2015,27.70792,-25.12458,SABAP2,gbifdata,1,0.570755023
25,1,2015,27.95792,-25.95792,SABAP2,gbifdata,1,0.447808712
25,1,2015,28.29125,-25.20792,SABAP2,gbifdata,1,0.51368526
25,1,2015,28.37458,-25.62458,SABAP2,gbifdata,1,0.25397846
25,1,2015,28.62458,-25.95792,SABAP2,gbifdata,1,0.404074908
25,1,2015,28.62458,-25.20792,SABAP2,gbifdata,1,0.496397846
25,1,2015,28.70792,-25.12458,SABAP2,gbifdata,1,0.538324546
25,1,2015,28.95792,-25.12458,SABAP2,gbifdata,1,0.477270535
25,1,2015,29.54125,-26.45792,SABAP2,gbifdata,1,0.89793874
25,1,2015,29.95792,-28.37458,SABAP2,gbifdata,1,0.965021701
25,1,2015,30.04125,-29.70792,SABAP2,gbifdata,1,0.758800836
25,1,2015,30.20792,-24.95792,SABAP2,gbifdata,1,0.915702186
25,1,2015,30.37458,-29.62458,SABAP2,gbifdata,1,0.77728661
25,1,2015,31.87458,-25.45792,SABAP2,gbifdata,1,0.626158656
25,1,2015,31.95792,-25.45792,SABAP2,gbifdata,1,0.58583829
25,1,2015,26.5692,-25.8644,SABAP2,gbifdata,0,0.944715785
25,1,2015,29.2597,-21.8241,SABAP2,gbifdata,0,0.95953223
25,1,2015,22.4698,-26.7606,SABAP2,gbifdata,0,0.989658683
25,1,2015,26.4081,-32.0232,SABAP2,gbifdata,0,0.982547597
20,5,2015,28.3358,-22.7104,SABAP2,gbifdata,0,0.9755896
20,5,2015,26.6905,-24.7601,SABAP2,gbifdata,0,0.895354445
20,5,2015,21.7518,-19.6509,EBIRD,gbifdata,0,0.955553769
20,5,2015,30.8282,-27.3496,SABAP2,gbifdata,0,0.972314612
20,5,2015,20.95792,-27.04125,SABAP2,gbifdata,1,0.997785279
20,5,2015,24.45792,-32.37458,SABAP2,gbifdata,1,0.99155466
20,5,2015,25.70792,-33.45792,SABAP2,gbifdata,1,0.942774474
20,5,2015,28.29125,-28.29125,SABAP2,gbifdata,1,0.986468121
20,5,2015,28.29125,-26.62458,SABAP2,gbifdata,1,0.758705835
20,5,2015,29.79125,-29.29125,SABAP2,gbifdata,1,0.912179183
20,5,2015,29.87458,-29.37458,SABAP2,gbifdata,1,0.918613133
20,5,2015,29.95792,-29.29125,SABAP2,gbifdata,1,0.912165777
20,5,2015,28.6932,-28.423,SABAP2,gbifdata,0,0.98328243
20,5,2015,19.7313,-21.4368,SABAP2,gbifdata,0,0.997106575
20,5,2015,30.7232,-26.0118,SABAP2,gbifdata,0,0.934737181
20,5,2015,30.0341,-23.4852,SABAP2,gbifdata,0,0.970918389
1,6,2015,29.1741,-22.3221,SABAP2,gbifdata,0,0.969667256
1,6,2015,29.4323,-21.8571,SABAP2,gbifdata,0,0.95804533
1,6,2015,30.3331,-30.0462,SABAP2,gbifdata,0,0.834045973
1,6,2015,26.4898,-28.9384,SABAP2,gbifdata,0,0.992679881
1,6,2015,17.412,-21.056,SABAP2,gbifdata,0,0.98999357
1,6,2015,24.2462,-30.0535,SABAP2,gbifdata,0,0.993463001
1,6,2015,20.6478,-25.8985,SABAP2,gbifdata,0,0.978259122
1,6,2015,24.813,-27.2435,SABAP2,gbifdata,0,0.988962117
1,6,2015,21.12458,-28.62458,SABAP2,gbifdata,1,0.986612167
1,6,2015,21.20792,-28.62458,SABAP2,gbifdata,1,0.988285645
7,2,2015,28.20626,-25.79491,EBIRD,gbifdata,1,0.398521138
7,2,2015,21.20792,-28.54125,SABAP2,gbifdata,1,0.991158978
7,2,2015,23.54125,-32.20792,SABAP2,gbifdata,1,0.988283413
7,2,2015,24.54125,-32.29125,SABAP2,gbifdata,1,0.994023176
7,2,2015,27.62458,-25.87458,SABAP2,gbifdata,1,0.550313454
7,2,2015,27.70792,-25.87458,SABAP2,gbifdata,1,0.550313454
7,2,2015,27.87458,-26.70792,SABAP2,gbifdata,1,0.662803408
7,2,2015,28.04125,-27.12458,SABAP2,gbifdata,1,0.933322617
7,2,2015,28.12458,-27.12458,SABAP2,gbifdata,1,0.932325993
7,2,2015,28.12458,-27.04125,SABAP2,gbifdata,1,0.814137598
7,2,2015,28.12458,-26.79125,SABAP2,gbifdata,1,0.713952741
7,2,2015,28.12458,-25.12458,SABAP2,gbifdata,1,0.655843112
7,2,2015,28.20792,-27.20792,SABAP2,gbifdata,1,0.937938708
7,2,2015,28.20792,-27.12458,SABAP2,gbifdata,1,0.937938708
7,2,2015,28.20792,-26.54125,SABAP2,gbifdata,1,0.586266999
7,2,2015,28.20792,-25.20792,SABAP2,gbifdata,1,0.665755827
7,2,2015,28.29125,-27.12458,SABAP2,gbifdata,1,0.932355216
7,2,2015,28.29125,-25.87458,SABAP2,gbifdata,1,0.456210095
7,2,2015,28.29125,-25.20792,SABAP2,gbifdata,1,0.635589134
7,2,2015,28.37458,-27.20792,SABAP2,gbifdata,1,0.927310722
7,2,2015,28.37458,-24.87458,SABAP2,gbifdata,1,0.70576081
7,2,2015,28.45792,-27.20792,SABAP2,gbifdata,1,0.927310722
7,2,2015,28.45792,-27.12458,SABAP2,gbifdata,1,0.927310722
7,2,2015,28.45792,-27.04125,SABAP2,gbifdata,1,0.827110593
7,2,2015,28.45792,-24.87458,SABAP2,gbifdata,1,0.648786369
7,2,2015,28.54125,-27.12458,SABAP2,gbifdata,1,0.931779457
7,2,2015,28.54125,-26.37458,SABAP2,gbifdata,1,0.608534319
7,2,2015,28.62458,-26.45792,SABAP2,gbifdata,1,0.601497669
7,2,2015,28.70792,-26.54125,SABAP2,gbifdata,1,0.601497669
7,2,2015,28.70792,-26.45792,SABAP2,gbifdata,1,0.601497669
7,2,2015,28.70792,-24.62458,SABAP2,gbifdata,1,0.793066549
7,2,2015,28.79125,-26.54125,SABAP2,gbifdata,1,0.705955634
7,2,2015,28.87458,-26.54125,SABAP2,gbifdata,1,0.705955634
7,2,2015,29.12458,-22.37458,SABAP2,gbifdata,1,0.954227616
7,2,2015,30.12458,-27.37458,SABAP2,gbifdata,1,0.932500129
7,2,2015,30.20792,-27.37458,SABAP2,gbifdata,1,0.932500129
7,2,2015,30.20792,-23.04125,SABAP2,gbifdata,1,0.897751021
7,2,2015,30.95792,-22.70792,SABAP2,gbifdata,1,0.797085195
7,2,2015,30.95792,-22.62458,SABAP2,gbifdata,1,0.797085195
7,2,2015,31.20792,-22.45792,SABAP2,gbifdata,1,0.772866099
7,2,2015,31.29125,-22.45792,SABAP2,gbifdata,1,0.772866099
7,2,2015,26.4215,-28.3131,SABAP2,gbifdata,0,0.98166036
7,2,2015,28.8193,-24.1756,SABAP2,gbifdata,0,0.928178749
7,2,2015,23.0488,-32.7593,SABAP2,gbifdata,0,0.97951384
7,2,2015,29.2346,-24.5591,SABAP2,gbifdata,0,0.897926378
13,5,2015,26.7828,-24.3356,EBIRD,gbifdata,0,0.894765038
13,5,2015,26.2238,-23.7245,SABAP2,gbifdata,0,0.998673847
13,5,2015,23.4648,-32.1181,SABAP2,gbifdata,0,0.98562932
13,5,2015,26.6845,-26.1293,SABAP2,gbifdata,0,0.967234641
13,5,2015,28.29125,-28.29125,SABAP2,gbifdata,1,0.986468121
13,5,2015,28.79125,-26.54125,SABAP2,gbifdata,1,0.778719981
13,5,2015,24.0028,-31.6963,SABAP2,gbifdata,0,0.987763221
13,5,2015,31.942,-20.9432,SABAP2,gbifdata,0,0.983466147
13,5,2015,30.9382,-29.8223,SABAP2,gbifdata,0,0.858347179
13,5,2015,19.9882,-32.9163,SABAP2,gbifdata,0,0.991870852
13,5,2015,32.2977,-25.7589,EBIRD,gbifdata,0,0.887417618
7,3,2015,28.69286,-24.65326,EBIRD,gbifdata,1,0.748739592
7,3,2015,29.6412,-28.5738,SABAP2,gbifdata,0,0.951567272
7,3,2015,17.04125,-22.45792,SABAP2,gbifdata,1,0.957080855
7,3,2015,20.62458,-26.45792,SABAP2,gbifdata,1,0.992621765
7,3,2015,22.04125,-27.79125,SABAP2,gbifdata,1,0.991033953
7,3,2015,24.37458,-33.37458,SABAP2,gbifdata,1,0.991904253
7,3,2015,24.37458,-33.29125,SABAP2,gbifdata,1,0.998151423
7,3,2015,25.37458,-26.20792,SABAP2,gbifdata,1,0.983098714
7,3,2015,25.37458,-26.12458,SABAP2,gbifdata,1,0.983098714
7,3,2015,26.79125,-25.87458,SABAP2,gbifdata,1,0.94884263
7,3,2015,26.87458,-25.87458,SABAP2,gbifdata,1,0.945902829
7,3,2015,26.87458,-25.37458,SABAP2,gbifdata,1,0.947621572
7,3,2015,28.20792,-26.20792,SABAP2,gbifdata,1,0.660049349
7,3,2015,28.29125,-25.20792,SABAP2,gbifdata,1,0.62728886
7,3,2015,28.54125,-25.20792,SABAP2,gbifdata,1,0.596174249
7,3,2015,28.70792,-24.62458,SABAP2,gbifdata,1,0.748739592
7,3,2015,28.79125,-26.54125,SABAP2,gbifdata,1,0.776121202
7,3,2015,28.79125,-26.37458,SABAP2,gbifdata,1,0.681334673
7,3,2015,29.45792,-23.95792,SABAP2,gbifdata,1,0.971512265
7,3,2015,29.54125,-26.45792,SABAP2,gbifdata,1,0.931930317
7,3,2015,30.95792,-24.37458,SABAP2,gbifdata,1,0.844992766
7,3,2015,31.04125,-17.62458,SABAP2,gbifdata,1,0.965046713
7,3,2015,20.6423,-27.9883,SABAP2,gbifdata,0,0.987542196
7,3,2015,26.8483,-23.2404,SABAP2,gbifdata,0,0.995358463
7,3,2015,20.3944,-26.9457,SABAP2,gbifdata,0,0.991595289
7,3,2015,29.5871,-25.4057,SABAP2,gbifdata,0,0.93126507
7,3,2015,29.7185,-24.7343,SABAP2,gbifdata,0,0.935090821
7,3,2015,28.24835,-25.17548,EBIRD,gbifdata,1,0.657410384
7,3,2015,28.27651,-25.61657,EBIRD,gbifdata,1,0.457877351
26,7,2015,26.2222,-28.8363,SABAP2,gbifdata,0,0.985752072
26,7,2015,25.187,-26.4762,SABAP2,gbifdata,0,0.994695387
26,7,2015,23.1685,-33.8193,SABAP2,gbifdata,0,0.941897685
26,7,2015,28.889,-27.1343,SABAP2,gbifdata,0,0.972464234
26,7,2015,20.87458,-34.20792,SABAP2,gbifdata,1,0.919073397
26,7,2015,20.95792,-34.20792,SABAP2,gbifdata,1,0.927575052
6,5,2015,28.29125,-28.29125,SABAP2,gbifdata,1,0.986468121
6,5,2015,30.45792,-29.20792,SABAP2,gbifdata,1,0.875991882
6,5,2015,30.54125,-29.20792,SABAP2,gbifdata,1,0.875791673
6,5,2015,23.3295,-32.0229,SABAP2,gbifdata,0,0.988801371
6,5,2015,26.7682,-26.3006,SABAP2,gbifdata,0,0.969485083
6,5,2015,27.9145,-28.1609,SABAP2,gbifdata,0,0.988860312
6,5,2015,22.1867,-28.9006,SABAP2,gbifdata,0,0.997231599
6,5,2015,28.5691,-26.5722,SABAP2,gbifdata,0,0.661425334
